Date,Time,User,Partner,Status,Transaction ($),Category,Sequence Time (min:sec)
9/2/2015,11:01 AM,333860,AGWNCX,REJECTED,17.35,C,0:35
9/2/2015,11:04 AM,612720,M760L6,ACCEPTED,16.95,D,5:29
9/2/2015,5:33 PM,439763,A4O2XC,ACCEPTED,16.95,C,1:19
9/2/2015,11:51 AM,197363,ZFX6KJ,ACCEPTED,16.95,C,1:14
9/2/2015,11:37 AM,366904,LOI03P,ACCEPTED,16.95,C,0:45
9/2/2015,11:19 AM,112017,A4O2XC,ACCEPTED,16.95,C,0:28
9/2/2015,10:41 AM,530634,YX262L,ACCEPTED,16.95,E,0:15
9/2/2015,11:08 AM,487325,SOHDMM,ACCEPTED,16.89,C,3:19
9/2/2015,11:06 AM,272438,8HSSRR,ACCEPTED,16.89,C,2:23
9/2/2015,11:08 AM,710391,W00BXM,ACCEPTED,16.89,E,0:43
9/2/2015,10:45 AM,749375,FNG052,ACCEPTED,16.89,D,0:33
9/2/2015,11:33 AM,479157,9CUHY3,ACCEPTED,16.84,C,0:54
9/2/2015,12:09 PM,681965,8HSSRR,ACCEPTED,16.84,C,0:44
9/2/2015,12:40 PM,327901,C4UDYF,ACCEPTED,16.84,C,0:12
9/2/2015,12:22 PM,668199,C4UDYF,ACCEPTED,16.82,C,1:12
9/2/2015,2:26 PM,798530,79NS1V,ACCEPTED,16.7,G,0:08
9/2/2015,11:29 AM,180752,EX6L2Q,ACCEPTED,16.45,C,1:13
9/2/2015,10:43 AM,900805,W00BXM,ACCEPTED,16.39,E,0:34
9/2/2015,10:40 AM,699256,AGWNCX,ACCEPTED,16.39,C,0:05
9/2/2015,11:14 AM,818923,UK1GEQ,ACCEPTED,16.37,C,0:44
9/2/2015,10:45 AM,631533,0ST0DT,ACCEPTED,16.32,C,4:16
9/2/2015,7:54 PM,379472,97GQ8Z,ACCEPTED,16.23,E,1:17
9/2/2015,11:26 AM,463117,WSK7KE,ACCEPTED,16.16,C,0:43
9/2/2015,10:50 AM,995037,0ST0DT,ACCEPTED,16.15,C,0:17
9/2/2015,1:21 PM,457868,EX6L2Q,ACCEPTED,16.14,C,0:16
9/2/2015,11:32 AM,613642,A4O2XC,ACCEPTED,16.1,C,2:07
9/2/2015,5:16 PM,865717,XQQM2P,ACCEPTED,15.84,C,0:36
9/2/2015,10:41 AM,556569,9CUHY3,ACCEPTED,15.82,C,2:16
9/2/2015,2:01 PM,671786,A4O2XC,ACCEPTED,15.82,C,2:04
9/2/2015,11:16 AM,552611,JPUU3X,ACCEPTED,15.82,C,1:49
9/2/2015,12:19 PM,857452,A4O2XC,ACCEPTED,15.82,C,1:29
9/2/2015,11:33 AM,635342,ZFX6KJ,ACCEPTED,15.82,C,1:11
9/2/2015,10:46 AM,434868,JPUU3X,ACCEPTED,15.82,C,0:33
9/2/2015,10:47 AM,571111,UEZQP6,ACCEPTED,15.82,D,0:32
9/2/2015,1:49 PM,203602,A4O2XC,ACCEPTED,15.82,C,0:24
9/2/2015,12:33 PM,415188,JPUU3X,ACCEPTED,15.82,C,0:21
9/2/2015,11:31 AM,461552,9T0TP1,ACCEPTED,15.82,C,0:14
9/2/2015,11:38 AM,173197,ZZNA1K,ACCEPTED,15.81,C,1:18
9/2/2015,1:11 PM,155514,UK1GEQ,ACCEPTED,15.81,C,0:49
9/2/2015,11:05 AM,475233,UK1GEQ,ACCEPTED,15.81,C,0:31
9/2/2015,11:29 AM,175951,UK1GEQ,ACCEPTED,15.81,C,0:23
9/2/2015,12:07 PM,819697,C4UDYF,ACCEPTED,15.8,C,1:37
9/2/2015,10:50 AM,102256,9CUHY3,ACCEPTED,15.76,C,1:18
9/2/2015,12:11 PM,253367,0EC498,ACCEPTED,15.76,C,0:49
9/2/2015,11:35 AM,660644,Y8447A,ACCEPTED,15.68,E,2:28
9/2/2015,5:47 PM,164660,JPUU3X,ACCEPTED,15.68,C,0:41
9/2/2015,12:36 PM,621507,NAU0XL,ACCEPTED,15.66,D,0:13
9/2/2015,12:54 PM,771345,C4UDYF,ACCEPTED,15.65,C,1:00
9/2/2015,10:59 AM,803363,UK1GEQ,ACCEPTED,15.52,C,1:44
9/2/2015,4:42 PM,626253,EX6L2Q,ACCEPTED,15.36,C,0:54
9/2/2015,11:18 AM,371294,EX6L2Q,ACCEPTED,15.36,C,0:07
9/2/2015,10:55 AM,333860,JPUU3X,REJECTED,15.27,A,0:20
9/2/2015,10:40 AM,981720,AGWNCX,ACCEPTED,15.26,C,0:18
9/2/2015,10:19 AM,334196,TENC59,ACCEPTED,15.26,C,0:10
9/2/2015,11:48 AM,520806,ZFX6KJ,ACCEPTED,15.26,C,0:09
9/2/2015,11:36 AM,333827,KIAD9J,ACCEPTED,15.24,C,0:26
9/2/2015,10:32 AM,941831,7OG3CG,ACCEPTED,15.23,C,0:09
9/2/2015,12:39 PM,327901,C4UDYF,REJECTED,15.09,C,0:19
9/2/2015,11:21 AM,802800,UK1GEQ,ACCEPTED,14.98,C,1:24
9/2/2015,10:46 AM,326940,A4O2XC,ACCEPTED,14.97,C,1:12
9/2/2015,11:24 AM,163941,A4O2XC,ACCEPTED,14.97,C,0:33
9/2/2015,12:10 PM,457540,LOI03P,ACCEPTED,14.92,C,1:07
9/2/2015,11:38 AM,123731,TENC59,ACCEPTED,14.92,C,1:01
9/2/2015,11:07 AM,754636,QKUR3J,ACCEPTED,14.92,E,0:34
9/2/2015,7:42 AM,832212,CICECE,ACCEPTED,14.78,C,0:09
9/2/2015,12:13 PM,616488,C4UDYF,ACCEPTED,14.75,C,1:38
9/2/2015,1:51 PM,456224,4E0GZ9,ACCEPTED,14.69,C,2:07
9/2/2015,11:08 AM,501602,TENC59,ACCEPTED,14.69,C,0:36
9/2/2015,3:05 PM,390014,BA53P2,ACCEPTED,14.69,E,0:29
9/2/2015,6:20 PM,440727,UEZQP6,ACCEPTED,14.69,D,0:29
9/2/2015,11:11 AM,733105,NAU0XL,ACCEPTED,14.69,D,0:25
9/2/2015,10:43 AM,289004,UEZQP6,ACCEPTED,14.69,D,0:23
9/2/2015,8:17 AM,639444,C4UDYF,ACCEPTED,14.69,C,0:15
9/2/2015,1:51 PM,333464,JPUU3X,ACCEPTED,14.68,C,0:33
9/2/2015,10:54 AM,710317,JPUU3X,ACCEPTED,14.68,C,0:29
9/2/2015,11:23 AM,660854,66CCIF,ACCEPTED,14.67,C,0:41
9/2/2015,11:15 AM,102264,66CCIF,ACCEPTED,14.67,C,0:32
9/2/2015,11:16 AM,660854,66CCIF,CANCELLED,14.67,C,
9/2/2015,11:23 AM,447369,8HSSRR,ACCEPTED,14.63,C,3:21
9/2/2015,11:16 AM,312604,8HSSRR,ACCEPTED,14.63,C,1:44
9/2/2015,11:34 AM,209393,8HSSRR,ACCEPTED,14.63,C,1:36
9/2/2015,10:50 AM,536609,8HSSRR,ACCEPTED,14.63,C,1:20
9/2/2015,11:34 AM,203669,8HSSRR,ACCEPTED,14.63,C,0:46
9/2/2015,5:47 PM,476713,8HSSRR,ACCEPTED,14.63,C,0:37
9/2/2015,11:38 AM,621670,AGWNCX,ACCEPTED,14.63,C,0:13
9/2/2015,12:43 PM,404749,FNG052,ACCEPTED,14.58,D,0:41
9/2/2015,11:18 AM,234226,B1OTNZ,ACCEPTED,14.53,C,2:02
9/2/2015,10:52 AM,333860,JPUU3X,REJECTED,14.53,A,0:26
9/2/2015,11:06 AM,179814,ZFX6KJ,ACCEPTED,14.41,C,0:49
9/2/2015,1:03 PM,178161,W5ZV6R,ACCEPTED,14.41,E,0:39
9/2/2015,10:53 AM,666644,LPPJSM,ACCEPTED,14.28,C,0:49
9/2/2015,4:06 PM,625959,EX6L2Q,ACCEPTED,14.22,C,0:54
9/2/2015,11:28 AM,228082,IW1XF2,ACCEPTED,14.22,E,0:08
9/2/2015,6:38 PM,586173,Q64NQ6,ACCEPTED,14.17,D,0:28
9/2/2015,9:31 AM,899466,4E0GZ9,REJECTED,14.14,C,0:43
9/2/2015,12:55 PM,354461,BA53P2,ACCEPTED,14.13,E,0:26
9/2/2015,10:48 AM,703638,WSK7KE,ACCEPTED,14.13,C,0:19
9/2/2015,11:51 AM,481501,TENC59,ACCEPTED,14.13,C,0:08
9/2/2015,10:51 AM,230432,6WN5HV,ACCEPTED,14.11,E,6:00
9/2/2015,10:27 AM,389614,UK1GEQ,ACCEPTED,14.11,C,1:25
9/2/2015,10:50 AM,996316,UK1GEQ,ACCEPTED,14.11,C,0:59
9/2/2015,11:17 AM,155228,UK1GEQ,ACCEPTED,14.11,C,0:28
9/2/2015,12:29 PM,855060,ZZNA1K,ACCEPTED,14.11,C,0:08
9/2/2015,12:53 PM,774216,7OG3CG,ACCEPTED,14.09,C,0:05
9/2/2015,11:30 AM,986050,IBEHMI,ACCEPTED,14.07,C,0:34
9/2/2015,11:05 AM,730231,KIAD9J,ACCEPTED,14.06,C,0:34
9/2/2015,12:40 PM,535165,KIAD9J,ACCEPTED,14.06,C,0:11
9/2/2015,8:44 AM,159240,1HFZX3,ACCEPTED,14.04,C,0:15
9/2/2015,11:33 AM,522639,IW1XF2,ACCEPTED,13.99,E,0:05
9/2/2015,2:25 PM,798530,79NS1V,REJECTED,13.88,G,0:30
9/2/2015,3:12 PM,997541,KIAD9J,ACCEPTED,13.79,C,0:26
9/2/2015,1:40 PM,243481,MUTIFC,REJECTED,13.72,G,1:37
9/2/2015,2:46 PM,566027,JPUU3X,ACCEPTED,13.67,C,1:24
9/2/2015,11:03 AM,217310,ZFX6KJ,ACCEPTED,13.67,C,0:07
9/2/2015,12:15 PM,356634,IAPJ2G,ACCEPTED,13.66,D,1:08
9/2/2015,10:57 AM,172174,WSK7KE,ACCEPTED,13.65,C,0:07
9/2/2015,12:03 PM,814708,AGWNCX,ACCEPTED,13.61,C,0:21
9/2/2015,12:24 PM,826158,LOI03P,ACCEPTED,13.56,C,2:25
9/2/2015,12:56 PM,599633,4E0GZ9,ACCEPTED,13.56,C,2:12
9/2/2015,10:57 AM,295134,G7W8O0,ACCEPTED,13.56,D,2:11
9/2/2015,11:17 AM,777524,JPUU3X,ACCEPTED,13.56,C,1:51
9/2/2015,11:02 AM,323770,JPUU3X,ACCEPTED,13.56,C,1:43
9/2/2015,11:31 AM,580898,A4O2XC,ACCEPTED,13.56,C,1:39
9/2/2015,12:24 PM,507831,LOI03P,ACCEPTED,13.56,C,1:37
9/2/2015,10:45 AM,545913,LOI03P,ACCEPTED,13.56,C,1:28
9/2/2015,11:33 AM,425446,G7W8O0,ACCEPTED,13.56,D,1:23
9/2/2015,10:57 AM,738062,LOI03P,ACCEPTED,13.56,C,1:22
9/2/2015,11:34 AM,312105,4E0GZ9,ACCEPTED,13.56,C,1:10
9/2/2015,10:31 AM,333784,LOI03P,ACCEPTED,13.56,C,1:03
9/2/2015,11:37 AM,487679,FNG052,ACCEPTED,13.56,D,1:02
9/2/2015,11:37 AM,652502,LOI03P,ACCEPTED,13.56,C,0:54
9/2/2015,11:46 AM,925658,LOI03P,ACCEPTED,13.56,C,0:46
9/2/2015,11:33 AM,174976,JPUU3X,ACCEPTED,13.56,C,0:45
9/2/2015,12:12 PM,482602,LOI03P,ACCEPTED,13.56,C,0:43
9/2/2015,1:28 PM,667511,LOI03P,ACCEPTED,13.56,C,0:38
9/2/2015,10:56 AM,723172,JPUU3X,ACCEPTED,13.56,C,0:37
9/2/2015,10:56 AM,671760,JPUU3X,ACCEPTED,13.56,C,0:36
9/2/2015,11:26 AM,442440,4E0GZ9,ACCEPTED,13.56,C,0:33
9/2/2015,11:54 AM,321614,6AKQPM,ACCEPTED,13.56,C,0:29
9/2/2015,11:01 AM,109128,JPUU3X,ACCEPTED,13.56,C,0:23
9/2/2015,11:45 AM,925082,WSK7KE,ACCEPTED,13.56,C,0:18
9/2/2015,11:03 AM,581104,JPUU3X,ACCEPTED,13.55,C,7:56
9/2/2015,11:04 AM,777841,JPUU3X,ACCEPTED,13.55,C,1:19
9/2/2015,11:24 AM,916482,JPUU3X,ACCEPTED,13.55,C,1:04
9/2/2015,11:25 AM,528987,JPUU3X,ACCEPTED,13.55,C,0:34
9/2/2015,11:20 AM,683830,8HSSRR,ACCEPTED,13.5,C,5:48
9/2/2015,11:10 AM,779120,8HSSRR,ACCEPTED,13.5,C,4:30
9/2/2015,11:09 AM,864046,8HSSRR,ACCEPTED,13.5,C,4:19
9/2/2015,11:11 AM,957140,8HSSRR,ACCEPTED,13.5,C,4:10
9/2/2015,11:13 AM,984839,8HSSRR,ACCEPTED,13.5,C,3:14
9/2/2015,11:05 AM,786839,8HSSRR,ACCEPTED,13.5,C,2:10
9/2/2015,11:00 AM,849275,8HSSRR,ACCEPTED,13.5,C,2:06
9/2/2015,11:00 AM,709429,8HSSRR,ACCEPTED,13.5,C,1:33
9/2/2015,11:35 AM,177904,8HSSRR,ACCEPTED,13.5,C,1:09
9/2/2015,11:40 AM,390524,8HSSRR,ACCEPTED,13.5,C,0:55
9/2/2015,12:42 PM,616096,0EC498,ACCEPTED,13.5,C,0:52
9/2/2015,10:51 AM,989626,8HSSRR,ACCEPTED,13.5,C,0:51
9/2/2015,10:31 AM,694548,8HSSRR,ACCEPTED,13.5,C,0:46
9/2/2015,2:30 PM,179519,AGWNCX,ACCEPTED,13.5,C,0:43
9/2/2015,10:53 AM,297574,8HSSRR,ACCEPTED,13.5,C,0:41
9/2/2015,10:57 AM,855144,8HSSRR,ACCEPTED,13.5,C,0:26
9/2/2015,11:52 AM,125801,AGWNCX,ACCEPTED,13.5,C,0:22
9/2/2015,11:00 AM,983868,AGWNCX,ACCEPTED,13.5,C,0:13
9/2/2015,11:25 AM,481556,AGWNCX,ACCEPTED,13.5,C,0:12
9/2/2015,11:46 AM,130523,AGWNCX,ACCEPTED,13.5,C,0:07
9/2/2015,10:57 AM,624690,EX6L2Q,ACCEPTED,13.31,C,0:06
9/2/2015,10:57 AM,909873,AGWNCX,ACCEPTED,13.28,C,0:11
9/2/2015,11:11 AM,595705,XQQM2P,ACCEPTED,13.27,C,0:43
9/2/2015,12:21 PM,114802,XQQM2P,ACCEPTED,13.27,C,0:34
9/2/2015,7:52 AM,311220,4E0GZ9,ACCEPTED,13.22,C,5:00
9/2/2015,7:26 PM,304509,EX6L2Q,ACCEPTED,13.2,C,0:33
9/2/2015,2:08 PM,880390,COJS10,ACCEPTED,13.2,C,0:15
9/2/2015,12:01 PM,462360,C4UDYF,ACCEPTED,13.07,C,0:17
9/2/2015,8:59 AM,704724,6XDI5O,ACCEPTED,13.06,E,1:22
9/2/2015,12:50 PM,852434,AY13F2,ACCEPTED,13.05,C,0:11
9/2/2015,11:08 AM,301856,TENC59,ACCEPTED,13,C,1:00
9/2/2015,2:46 PM,765977,EJRZQA,ACCEPTED,13,C,0:55
9/2/2015,5:26 PM,317700,J8FKZR,ACCEPTED,13,E,0:50
9/2/2015,11:18 AM,160733,EJRZQA,ACCEPTED,13,C,0:40
9/2/2015,10:00 AM,164523,KUMYVP,ACCEPTED,13,C,0:34
9/2/2015,11:04 AM,333414,UK1GEQ,ACCEPTED,12.98,C,0:58
9/2/2015,11:01 AM,433949,KIAD9J,ACCEPTED,12.98,C,0:29
9/2/2015,10:51 AM,642689,EJRZQA,ACCEPTED,12.94,C,0:47
9/2/2015,1:35 PM,721206,EX6L2Q,ACCEPTED,12.75,C,0:07
9/2/2015,11:06 AM,688423,TENC59,ACCEPTED,12.71,C,2:40
9/2/2015,9:04 AM,638806,C4UDYF,ACCEPTED,12.64,C,1:29
9/2/2015,11:36 AM,874660,KIAD9J,ACCEPTED,12.54,C,0:27
9/2/2015,11:02 AM,643613,KIAD9J,ACCEPTED,12.54,C,0:20
9/2/2015,11:06 AM,265081,EX6L2Q,ACCEPTED,12.53,C,0:10
9/2/2015,9:00 AM,236930,6XDI5O,REJECTED,12.51,E,2:36
9/2/2015,11:57 AM,896674,VJCNQC,ACCEPTED,12.51,C,0:25
9/2/2015,7:28 AM,198516,1HFZX3,ACCEPTED,12.49,C,0:11
9/2/2015,7:18 PM,507514,TYDFUI,ACCEPTED,12.43,C,7:56
9/2/2015,11:02 AM,487773,JPUU3X,ACCEPTED,12.43,C,1:42
9/2/2015,2:42 PM,966178,A4O2XC,ACCEPTED,12.43,C,1:26
9/2/2015,11:50 AM,929000,A4O2XC,ACCEPTED,12.43,C,1:17
9/2/2015,10:45 AM,862008,A4O2XC,ACCEPTED,12.43,C,0:43
9/2/2015,11:00 AM,666478,6AKQPM,ACCEPTED,12.43,C,0:33
9/2/2015,10:55 AM,241779,JPUU3X,ACCEPTED,12.43,C,0:30
9/2/2015,3:36 PM,470937,A4O2XC,ACCEPTED,12.43,C,0:29
9/2/2015,11:07 AM,851513,WSK7KE,REJECTED,12.43,C,0:22
9/2/2015,10:49 AM,297010,ZFX6KJ,ACCEPTED,12.43,C,0:16
9/2/2015,12:38 PM,674125,ZFX6KJ,ACCEPTED,12.43,C,0:16
9/2/2015,11:29 AM,589659,ZFX6KJ,ACCEPTED,12.43,C,0:10
9/2/2015,12:04 PM,565541,UEZQP6,ACCEPTED,12.43,D,0:09
9/2/2015,12:21 PM,964429,JPUU3X,ACCEPTED,12.42,C,6:24
9/2/2015,11:08 AM,945504,JPUU3X,ACCEPTED,12.42,C,1:25
9/2/2015,12:02 PM,248418,IAPJ2G,ACCEPTED,12.42,D,0:51
9/2/2015,11:46 AM,235971,EJRZQA,ACCEPTED,12.37,C,7:28
9/2/2015,11:08 AM,624719,8HSSRR,ACCEPTED,12.37,C,2:33
9/2/2015,11:06 AM,759626,0EC498,ACCEPTED,12.37,C,1:20
9/2/2015,11:31 AM,586835,AW5G5L,ACCEPTED,12.37,C,1:04
9/2/2015,12:35 PM,928862,0EC498,ACCEPTED,12.37,C,0:56
9/2/2015,11:43 AM,801366,9CUHY3,ACCEPTED,12.37,C,0:47
9/2/2015,11:00 AM,954397,9CUHY3,ACCEPTED,12.37,C,0:38
9/2/2015,5:08 PM,684825,AGWNCX,ACCEPTED,12.37,C,0:38
9/2/2015,11:06 AM,903300,D9W275,ACCEPTED,12.37,E,0:34
9/2/2015,11:26 AM,588640,9CUHY3,ACCEPTED,12.37,C,0:33
9/2/2015,10:34 AM,201823,9CUHY3,ACCEPTED,12.37,C,0:32
9/2/2015,11:24 AM,287064,AGWNCX,ACCEPTED,12.37,C,0:18
9/2/2015,12:00 PM,933193,0ST0DT,ACCEPTED,12.37,C,0:14
9/2/2015,11:10 AM,645750,AGWNCX,ACCEPTED,12.37,C,0:12
9/2/2015,12:12 PM,105441,W00BXM,ACCEPTED,12.37,E,0:12
9/2/2015,12:20 PM,669288,AGWNCX,ACCEPTED,12.37,C,0:11
9/2/2015,11:04 AM,333860,AGWNCX,ACCEPTED,12.37,C,0:06
9/2/2015,11:22 AM,665584,AGWNCX,ACCEPTED,12.37,C,0:05
9/2/2015,11:22 AM,432808,AGWNCX,ACCEPTED,12.37,C,0:05
9/2/2015,11:22 AM,154064,AGWNCX,ACCEPTED,12.37,C,0:05
9/2/2015,12:21 PM,718095,SOHDMM,ACCEPTED,12.36,C,0:58
9/2/2015,11:09 AM,622633,8HSSRR,ACCEPTED,12.32,C,4:21
9/2/2015,11:48 AM,454805,8HSSRR,ACCEPTED,12.32,C,3:10
9/2/2015,12:31 PM,172380,ZKRUYK,ACCEPTED,12.32,C,1:38
9/2/2015,11:39 AM,441237,8HSSRR,ACCEPTED,12.32,C,0:40
9/2/2015,12:54 PM,604767,JPUU3X,ACCEPTED,12.32,C,0:33
9/2/2015,11:03 AM,878865,SOHDMM,ACCEPTED,12.32,C,0:10
9/2/2015,11:33 AM,919434,Q64NQ6,ACCEPTED,12.31,D,0:46
9/2/2015,11:36 AM,658326,QH7DX2,ACCEPTED,12.31,D,0:21
9/2/2015,11:28 AM,989455,4E0GZ9,REJECTED,12.29,C,0:42
9/2/2015,10:56 AM,333860,JPUU3X,REJECTED,12.27,A,0:12
9/2/2015,12:17 PM,309670,TZ7OZ3,ACCEPTED,12.19,A,0:46
9/2/2015,10:58 AM,404798,FS4GIG,ACCEPTED,12.18,E,0:08
9/2/2015,10:37 AM,604785,S7QTUA,ACCEPTED,12.15,C,0:18
9/2/2015,10:10 AM,664387,AGWNCX,ACCEPTED,12.15,C,0:16
9/2/2015,12:17 PM,421054,PKACD8,ACCEPTED,12.15,C,0:07
9/2/2015,10:46 AM,162005,ZZNA1K,ACCEPTED,12.12,C,0:14
9/2/2015,10:46 AM,935051,VJCNQC,ACCEPTED,12.11,C,0:28
9/2/2015,11:20 AM,155122,COJS10,ACCEPTED,12.09,C,0:13
9/2/2015,10:58 AM,164657,KIAD9J,ACCEPTED,12.06,C,0:36
9/2/2015,11:58 AM,440371,KIAD9J,ACCEPTED,12.06,C,0:23
9/2/2015,11:55 AM,797585,COJS10,ACCEPTED,11.91,C,0:07
9/2/2015,11:01 AM,585450,WSK7KE,ACCEPTED,11.87,C,1:01
9/2/2015,10:47 AM,443647,A4O2XC,ACCEPTED,11.87,C,0:55
9/2/2015,10:48 AM,864028,TENC59,ACCEPTED,11.87,C,0:52
9/2/2015,5:38 PM,456224,A4O2XC,ACCEPTED,11.87,C,0:31
9/2/2015,11:32 AM,311665,WSK7KE,ACCEPTED,11.87,C,0:12
9/2/2015,11:13 AM,180984,ZZNA1K,ACCEPTED,11.84,C,0:37
9/2/2015,10:56 AM,706571,KIAD9J,ACCEPTED,11.84,C,0:30
9/2/2015,11:15 AM,283762,KIAD9J,ACCEPTED,11.84,C,0:24
9/2/2015,11:36 AM,476107,KIAD9J,ACCEPTED,11.84,C,0:05
9/2/2015,12:12 PM,798530,ZZNA1K,ACCEPTED,11.79,C,0:11
9/2/2015,10:52 AM,934512,EJRZQA,ACCEPTED,11.75,C,0:33
9/2/2015,11:16 AM,827814,NAU0XL,ACCEPTED,11.7,D,1:46
9/2/2015,11:43 AM,507112,NAU0XL,REJECTED,11.7,D,0:21
9/2/2015,11:40 AM,483119,NAU0XL,ACCEPTED,11.7,D,0:12
9/2/2015,10:49 AM,996433,NAU0XL,ACCEPTED,11.7,D,0:08
9/2/2015,11:00 AM,172536,NAU0XL,ACCEPTED,11.7,D,0:07
9/2/2015,7:55 AM,658798,CICECE,ACCEPTED,11.65,C,0:03
9/2/2015,9:00 AM,320855,6XDI5O,REJECTED,11.62,E,3:12
9/2/2015,10:28 AM,761086,B1OTNZ,ACCEPTED,11.62,C,2:00
9/2/2015,12:40 PM,326388,TENC59,ACCEPTED,11.58,C,1:05
9/2/2015,11:08 AM,267977,TENC59,ACCEPTED,11.58,C,1:03
9/2/2015,12:21 PM,819016,M760L6,ACCEPTED,11.58,D,1:03
9/2/2015,12:42 PM,561292,KIAD9J,ACCEPTED,11.57,C,0:39
9/2/2015,11:58 AM,585450,KIAD9J,ACCEPTED,11.57,C,0:25
9/2/2015,10:48 AM,673659,WSK7KE,ACCEPTED,11.56,A,9:33
9/2/2015,10:51 AM,582518,7OG3CG,ACCEPTED,11.56,C,0:06
9/2/2015,3:28 PM,462360,G43YQ1,ACCEPTED,11.55,C,5:18
9/2/2015,10:44 AM,295154,PNNHCC,ACCEPTED,11.49,C,1:53
9/2/2015,7:13 AM,517621,C4UDYF,ACCEPTED,11.47,C,1:49
9/2/2015,10:32 AM,566328,1HFZX3,ACCEPTED,11.39,C,0:22
9/2/2015,10:39 AM,958769,451FXJ,REJECTED,11.3,A,5:30
9/2/2015,10:49 AM,958769,451FXJ,ACCEPTED,11.3,A,4:22
9/2/2015,11:20 AM,679805,JPUU3X,ACCEPTED,11.3,C,4:13
9/2/2015,11:19 AM,707806,JPUU3X,ACCEPTED,11.3,C,4:06
9/2/2015,1:31 PM,390777,A4O2XC,ACCEPTED,11.3,C,2:23
9/2/2015,10:56 AM,401804,G7W8O0,ACCEPTED,11.3,D,2:09
9/2/2015,10:56 AM,540801,G7W8O0,ACCEPTED,11.3,D,2:03
9/2/2015,10:48 AM,771035,TENC59,ACCEPTED,11.3,C,0:58
9/2/2015,11:03 AM,687876,LOI03P,ACCEPTED,11.3,C,0:55
9/2/2015,11:34 AM,785620,G7W8O0,ACCEPTED,11.3,D,0:49
9/2/2015,11:43 AM,650939,JPUU3X,ACCEPTED,11.3,C,0:42
9/2/2015,10:49 AM,998592,9CUHY3,ACCEPTED,11.3,C,0:40
9/2/2015,12:29 PM,666314,JPUU3X,ACCEPTED,11.3,C,0:28
9/2/2015,11:00 AM,823996,FNG052,ACCEPTED,11.3,D,0:27
9/2/2015,10:49 AM,601807,ZFX6KJ,ACCEPTED,11.3,C,0:19
9/2/2015,11:06 AM,247966,JPUU3X,ACCEPTED,11.3,C,0:19
9/2/2015,10:51 AM,679414,LOI03P,ACCEPTED,11.3,C,0:18
9/2/2015,10:45 AM,315840,ZFX6KJ,ACCEPTED,11.3,C,0:12
9/2/2015,11:08 AM,368421,JPUU3X,ACCEPTED,11.29,C,2:06
9/2/2015,11:25 AM,628023,JPUU3X,ACCEPTED,11.29,C,0:29
9/2/2015,8:10 AM,253416,Z9Z8DZ,ACCEPTED,11.29,A,0:24
9/2/2015,11:36 AM,655302,JPUU3X,ACCEPTED,11.29,C,0:18
9/2/2015,10:47 AM,631300,ZZNA1K,ACCEPTED,11.29,C,0:08
9/2/2015,11:18 AM,189497,7OG3CG,ACCEPTED,11.28,C,0:35
9/2/2015,11:56 AM,964275,ZZNA1K,ACCEPTED,11.28,C,0:25
9/2/2015,11:42 AM,937481,ZZNA1K,ACCEPTED,11.28,C,0:19
9/2/2015,11:21 AM,179697,ZZNA1K,ACCEPTED,11.28,C,0:06
9/2/2015,11:08 AM,525905,SOHDMM,ACCEPTED,11.24,C,2:43
9/2/2015,11:18 AM,553079,0EC498,ACCEPTED,11.24,C,1:40
9/2/2015,2:55 PM,145186,TGACM4,ACCEPTED,11.24,G,1:36
9/2/2015,11:05 AM,161947,8HSSRR,ACCEPTED,11.24,C,1:33
9/2/2015,11:11 AM,527712,0EC498,ACCEPTED,11.24,C,1:31
9/2/2015,12:37 PM,244192,SOHDMM,ACCEPTED,11.24,C,1:30
9/2/2015,11:03 AM,284034,FNG052,ACCEPTED,11.24,C,1:05
9/2/2015,11:31 AM,998773,FNG052,ACCEPTED,11.24,C,1:04
9/2/2015,11:42 AM,649730,0EC498,ACCEPTED,11.24,C,1:03
9/2/2015,11:26 AM,838789,KOZM4L,ACCEPTED,11.24,D,0:55
9/2/2015,11:44 AM,147378,0EC498,ACCEPTED,11.24,C,0:55
9/2/2015,12:36 PM,781252,AGWNCX,ACCEPTED,11.24,C,0:32
9/2/2015,12:04 PM,857718,9CUHY3,ACCEPTED,11.24,C,0:31
9/2/2015,10:43 AM,253887,IBEHMI,ACCEPTED,11.24,C,0:21
9/2/2015,11:58 AM,676613,AGWNCX,ACCEPTED,11.24,C,0:11
9/2/2015,1:30 PM,253156,CBDAWT,ACCEPTED,11.24,C,0:10
9/2/2015,11:22 AM,996231,D9W275,ACCEPTED,11.19,E,0:37
9/2/2015,10:57 AM,372986,JPUU3X,ACCEPTED,11.19,C,0:21
9/2/2015,11:58 AM,626879,JPUU3X,ACCEPTED,11.18,C,1:37
9/2/2015,11:01 AM,337256,ZZNA1K,ACCEPTED,11.18,C,0:08
9/2/2015,8:49 AM,542007,C4UDYF,ACCEPTED,11.11,C,1:27
9/2/2015,8:28 AM,213813,59GUWG,ACCEPTED,11.03,C,0:37
9/2/2015,11:03 AM,597330,KUMYVP,ACCEPTED,11.02,C,0:16
9/2/2015,10:59 AM,543403,KUMYVP,ACCEPTED,11.02,C,0:12
9/2/2015,11:50 AM,382040,VJCNQC,ACCEPTED,11.01,C,1:09
9/2/2015,7:15 PM,926150,VJCNQC,ACCEPTED,11.01,C,0:37
9/2/2015,12:05 PM,892106,6AKQPM,ACCEPTED,11,C,0:40
